timestamp,ax,ay,az,gx,gy,gz,activity
1670519, -0.199951, -0.694336, -0.663696, 0.000000, 2.319336, -0.793457,Sitting
1670539, -0.209961, -0.693970, -0.686402, 0.122070, 0.610352, -1.525878,Sitting
1670559, -0.245972, -0.700440, -0.696167, -0.427246, -1.403808, -1.342773,Sitting
1670579, -0.259033, -0.700440, -0.689575, -0.793457, -1.464844, -0.793457,Sitting
1670599, -0.246460, -0.705078, -0.682007, -0.854492, -0.183105, -0.671386,Sitting
1670619, -0.214233, -0.704834, -0.677246, -0.854492, -0.305176, -0.671386,Sitting
1670639, -0.217773, -0.703613, -0.673828, -0.610352, -1.892090, -1.037598,Sitting
1670659, -0.232788, -0.697022, -0.670654, -0.122070, -2.014160, -1.586914,Sitting
1670679, -0.235474, -0.695312, -0.667114, 0.305176, -0.671386, -1.342773,Sitting
1670699, -0.237427, -0.698486, -0.681885, 0.610352, 0.000000, -0.305176,Sitting
1670719, -0.228638, -0.696411, -0.680542, 0.732422, -1.342773, -0.366211,Sitting
1670739, -0.237061, -0.698486, -0.678833, 1.037598, -2.563476, -0.549316,Sitting
1670759, -0.236450, -0.695068, -0.673340, 1.220704, -2.441407, -0.915527,Sitting
1670779, -0.246948, -0.696411, -0.668701, 1.525878, -1.708984, -1.464844,Sitting
1670799, -0.253540, -0.705688, -0.667969, 1.403808, -0.854492, -0.976562,Sitting
1670819, -0.246460, -0.705811, -0.666138, 1.098633, 0.000000, -0.366211,Sitting
1670839, -0.236938, -0.704224, -0.671387, 0.915527, -0.183105, -0.244141,Sitting
1670859, -0.232544, -0.697998, -0.672363, 0.915527, -1.098633, -0.122070,Sitting
1670879, -0.254150, -0.707764, -0.689820, 0.915527, -0.305176, -1.098633,Sitting
1670899, -0.242188, -0.704956, -0.674194, 0.549316, -0.366211, -0.427246,Sitting
1670919, -0.253296, -0.711060, -0.663940, 0.366211, -0.671386, -0.122070,Sitting
1670939, -0.223633, -0.709961, -0.658325, -0.366211, -0.061035, -0.122070,Sitting
1670959, -0.221924, -0.696900, -0.668945, -0.183105, -1.403808, -1.037598,Sitting
1670979, -0.243042, -0.702026, -0.673950, 0.122070, -1.831054, -1.403808,Sitting
1670999, -0.249390, -0.705933, -0.668091, 0.061035, -1.037598, -0.976562,Sitting
1671019, -0.242310, -0.708252, -0.668335, 0.000000, -0.488281, -0.427246,Sitting
1671039, -0.239868, -0.709717, -0.672974, 0.061035, -1.281738, 0.061035,Sitting
1671059, -0.246460, -0.707276, -0.669190, -0.244141, -2.380371, 0.427246,Sitting
1671079, -0.254150, -0.702637, -0.668701, -0.183105, -2.868652, 0.732422,Sitting
1671099, -0.264771, -0.699219, -0.669678, -0.427246, -1.953124, 0.976562,Sitting
1671119, -0.264526, -0.697266, -0.667847, -0.732422, -0.549316, 0.976562,Sitting
