timestamp,ax,ay,az,gx,gy,gz,activity
67174, -0.294556, -0.876099, -0.268433, 18.920900, -28.442380, -10.559080,Stair-Down
67194, -0.325928, -0.974732, -0.253174, 7.507323, -23.986810, -6.469726,Stair-Down
67214, -0.262940, -0.960694, -0.270020, -7.080076, -20.690910, 3.662109,Stair-Down
67234, -0.215454, -0.849732, -0.290527, -8.911134, -29.113768, 15.197750,Stair-Down
67254, -0.263306, -0.905884, -0.303955, 8.605960, -37.963880, 24.597160,Stair-Down
67274, -0.343750, -1.122925, -0.303467, 11.352536, -34.423840, 33.569340,Stair-Down
67294, -0.397949, -1.363770, -0.277222, 12.817380, -22.521970, 38.330080,Stair-Down
67314, -0.373047, -1.706543, -0.223267, 12.878416, -9.338380, 37.841800,Stair-Down
67334, -0.286987, -2.009644, -0.200317, -5.065916, -1.953124, 34.484870,Stair-Down
67354, -0.142578, -2.009766, -0.186401, -27.709956, -9.582520, 38.452160,Stair-Down
67374, -0.136963, -1.892578, -0.182617, -16.174320, -31.677240, 41.809080,Stair-Down
67394, -0.333984, -1.792480, -0.183838, -26.672360, -17.761230, 51.452620,Stair-Down
67414, -0.318359, -1.558716, -0.146606, -31.066890, 10.559080, 66.284200,Stair-Down
67434, -0.291260, -1.420166, -0.119995, -30.395500, 27.832030, 74.890140,Stair-Down
67454, -0.269409, -1.261353, -0.127075, -35.644540, 42.968740, 80.993640,Stair-Down
67474, -0.195679, -1.065430, -0.151733, -34.973150, 49.377430, 89.050260,Stair-Down
67494, -0.154663, -0.926026, -0.151001, -27.954100, 44.799800, 93.627900,Stair-Down
67514, -0.159790, -0.816895, -0.139038, -25.146480, 40.893540, 98.327620,Stair-Down
67534, -0.162109, -0.733398, -0.120483, -23.864740, 41.137680, 103.393540,Stair-Down
67554, -0.155762, -0.677612, -0.120972, -24.658200, 42.358390, 106.689440,Stair-Down
67574, -0.144775, -0.635376, -0.129395, -25.695796, 43.823240, 106.567360,Stair-Down
67594, -0.141235, -0.594971, -0.117065, -25.756830, 44.250480, 99.548320,Stair-Down
67614, -0.132813, -0.551758, -0.097534, -25.512690, 47.302240, 92.346160,Stair-Down
67634, -0.066895, -0.518188, -0.106445, -25.146480, 53.588860, 84.533660,Stair-Down
67654, 0.065186, -0.515137, -0.092163, -24.047850, 55.664060, 75.927740,Stair-Down
67674, 0.138794, -0.539307, -0.061401, -15.197750, 46.813960, 60.180660,Stair-Down
67694, 0.066650, -0.680054, 0.000000, 1.708984, 31.249992, 34.545900,Stair-Down
67714, -0.049316, -0.931519, 0.065186, 13.427732, 24.169920, 3.112792,Stair-Down
67734, -0.070923, -1.248536, 0.127075, 11.779784, 27.954100, -29.235832,Stair-Down
67754, -0.017212, -1.490234, 0.176636, -2.563476, 34.912120, -57.739250,Stair-Down
